Output,Cit
100.59,45.12222222
101.3388889,45.08111111
101.1955556,45.07555556
100.6977778,45.06777778
100.6355556,45.05888889
101.2733333,45.05
102.3155556,45
101.4755556,45
101.4744444,45
101.3855556,45
101.3755556,45
101.3211111,45
101.02,45
101,45
100.4355556,45
100.3088889,45
100.2611111,45
98.24777778,45
93.13444444,45
92.73888889,45
92.63444444,45
92.33777778,45
92.27444444,45
99.89333333,44.93666667
101.2911111,44.91666667
101.6877778,44.86777778
102.8422222,44.86555556
99.32,44.86444444
81.31,44.86444444
99.13666667,44.83
101.7211111,44.81222222
101.9166667,44.79555556
100.38,44.75888889
101.1355556,44.73666667
101.2022222,44.72888889
103,44.71777778
92.62,44.68333333
103,44.68111111
101.19,44.66111111
91.59555556,44.66111111
100.9422222,44.66
101.6544444,44.63555556
100.8522222,44.61666667
101.2622222,44.59555556
101.8633333,44.59444444
99.26,44.56888889
99.82,44.56333333
101.2233333,44.49444444
101.3422222,44.45777778
99.45777778,44.45777778
100.2366667,44.43888889
101.1766667,44.40444444
101.1488889,44.38888889
102.3133333,44.38111111
101.2733333,44.38
101.1811111,44.37444444
101.0433333,44.35111111
102.8655556,44.33444444
93.64,44.28555556
99.96555556,44.28222222
101.1411111,44.27
91.93222222,44.27
99.19333333,44.24222222
99.74888889,44.18444444
99.88111111,44.18111111
101.1355556,44.13666667
101.7633333,44.13555556
98.65222222,44.08222222
101.8311111,44.06888889
101.6255556,44.06888889
99.20222222,44.06888889
102.3988889,44.06777778
101.3888889,44.06777778
91.79777778,44.02555556
102.2688889,44.01666667
101.4822222,44.00111111
102.5466667,44
101.8533333,44
101.6744444,44
101.6644444,44
101.6088889,44
101.5933333,44
101.4077778,44
101.27,44
101.2044444,44
100.4066667,44
100.3133333,44
100.2422222,44
93.99222222,44
91.35333333,44
81.86333333,44
102.6944444,43.98444444
102.6655556,43.95666667
92.05555556,43.93222222
91.93222222,43.92888889
103.2411111,43.92777778
102.1144444,43.85888889
102.4088889,43.85555556
81.93111111,43.84555556
91.40888889,43.80666667
103.58,43.79555556
100.6677778,43.76333333
103.4577778,43.72777778
101.8655556,43.71777778
100.7022222,43.64888889
91.99555556,43.64888889
93.94,43.59111111
103.5911111,43.58555556
99.79666667,43.52555556
92,43.47888889
101.7944444,43.47444444
103.4755556,43.41111111
101.6588889,43.40777778
98.66,43.37444444
102.6444444,43.37333333
101.6133333,43.33888889
103.0955556,43.27666667
99.45111111,43.25555556
94.13444444,43.20444444
103.6866667,43.20333333
98.59222222,43.20333333
92,43.2
82.06777778,43.18555556
102.94,43.18444444
102.8644444,43.15
102.9488889,43.14111111
100.0677778,43.13444444
101.7288889,43.10888889
103.3211111,43.02888889
98.45777778,43.01666667
102.7288889,43
102,43
101.9988889,43
101.8655556,43
101.8644444,43
101.8488889,43
101.7577778,43
101.7244444,43
100.8444444,43
99.63444444,43
99.53555556,43
98.93222222,43
93.60666667,43
93.29,43
92.20333333,43
95.67777778,42.97555556
92.20555556,42.97444444
94.13666667,42.96888889
102.9833333,42.93222222
104.3,42.92888889
102.6922222,42.88111111
92.13555556,42.86555556
101.6088889,42.85888889
94.2,42.81444444
101.32,42.75333333
101.3088889,42.72777778
104.3222222,42.70888889
102.6577778,42.67888889
101.25,42.67333333
91.88555556,42.67222222
102.3488889,42.65444444
94.61111111,42.60777778
95.84444444,42.60333333
92.22666667,42.59111111
102.0422222,42.59
102.2788889,42.57777778
91.93666667,42.53111111
103.1322222,42.51222222
95.45666667,42.49666667
98.43555556,42.49111111
95.67555556,42.45555556
103.9733333,42.44888889
103.3277778,42.43444444
92.12666667,42.41555556
102.3522222,42.40888889
102.5422222,42.40666667
102.53,42.40666667
92.05,42.39777778
98.79666667,42.39222222
95.79777778,42.38777778
92.66,42.35333333
82.20444444,42.33888889
101.3388889,42.33777778
102.5922222,42.3
91.93222222,42.29444444
103.7466667,42.25777778
104.7055556,42.25
103.4544444,42.24555556
102.6688889,42.20666667
104.68,42.20555556
100.6111111,42.13666667
95.78,42.13666667
100.6566667,42.13555556
100.2211111,42.13555556
95.93111111,42.13555556
82.13555556,42.10222222
99.35111111,42.08444444
92.06666667,42.08333333
101.4088889,42.06777778
95.79444444,42.06777778
81.96444444,42.04444444
102.2811111,42.02666667
101.66,42.02222222
100.5266667,42.00777778
103.6033333,42
102.71,42
102.6544444,42
102.62,42
102.6011111,42
102.5933333,42
102.5444444,42
102.4766667,42
102.3811111,42
102.3422222,42
102.2877778,42
102.2711111,42
102.1355556,42
102.0711111,42
101.6611111,42
101.6133333,42
100.4088889,42
99.34222222,42
98.13666667,42
96,42
95.86333333,42
95.65888889,42
92.01222222,42
100.5433333,41.99888889
100.4088889,41.99
101.5433333,41.93333333
96,41.93333333
104.4777778,41.93222222
102.3377778,41.93222222
95.93333333,41.93222222
104.2066667,41.91333333
95.93111111,41.91111111
101.92,41.89555556
101.6144444,41.86444444
98.52666667,41.82666667
96,41.81555556
100.7044444,41.77333333
96,41.76777778
103.0022222,41.73
102.8411111,41.72888889
102.8977778,41.72777778
102.8644444,41.72777778
82.09666667,41.72777778
92.66444444,41.69444444
100.7188889,41.68333333
102.9444444,41.67888889
100.5355556,41.67222222
96,41.66
99.20444444,41.65
96.00444444,41.54444444
96,41.54444444
96.27222222,41.54222222
92.93333333,41.52666667
100.5411111,41.52444444
101.0677778,41.50777778
100.2944444,41.50222222
96,41.47666667
102.2388889,41.47555556
98.72666667,41.47333333
100.7022222,41.46888889
96,41.45111111
101.8644444,41.44777778
96,41.43222222
96,41.42111111
96,41.41777778
102.8244444,41.41111111
96.06111111,41.40777778
96,41.40777778
102.8644444,41.40555556
96.34,41.40555556
96,41.38888889
101.9266667,41.35888889
80.91111111,41.35888889
103.3244444,41.34
103.5622222,41.32222222
102.3588889,41.31888889
100.1811111,41.30111111
103.9744444,41.29777778
96,41.29333333
92.93111111,41.29
102.9322222,41.28555556
92.87333333,41.28111111
96,41.27222222
100.4411111,41.27
101.6111111,41.25444444
98.35444444,41.22222222
96.06777778,41.20333333
95.93111111,41.20333333
96,41.19222222
100.4055556,41.14333333
100.2044444,41.14222222
96.33888889,41.13666667
101.2488889,41.13222222
95.86222222,41.13111111
98.30666667,41.10555556
102.4066667,41.08777778
96,41.07111111
96.06555556,41.06777778
96,41.06777778
96,41.06666667
96,41.06444444
92.72777778,41.04888889
102.7977778,41.02111111
101.8455556,41.01777778
103.9144444,41
103.8844444,41
103.2455556,41
103.0277778,41
103,41
102.7377778,41
102.67,41
102.6111111,41
102.4055556,41
102.3177778,41
101.92,41
101.7533333,41
101.7277778,41
101.6588889,41
101.34,41
100.3533333,41
96.59777778,41
96.20333333,41
96.11,41
96.00333333,41
96,41
92.91777778,41
92.86888889,41
92.27222222,41
82.54888889,41
99.24555556,40.98333333
96,40.93222222
95.86222222,40.93222222
93.07,40.93222222
98.38666667,40.93111111
100.8111111,40.90444444
95.93222222,40.89222222
98.40444444,40.87
96,40.86555556
95.93222222,40.86555556
100.8511111,40.86444444
96.06777778,40.86444444
96.55444444,40.86333333
96.02666667,40.86333333
92.32,40.84555556
96,40.82444444
100.6611111,40.81888889
102,40.79666667
96,40.79666667
101.2277778,40.78555556
103.4055556,40.74777778
96.06888889,40.72888889
92.90333333,40.72777778
100.9322222,40.69555556
103.4044444,40.67888889
103.1344444,40.66111111
96.45,40.64
98.9,40.61222222
103.34,40.60888889
96.06777778,40.59333333
95.15111111,40.59222222
95.59555556,40.56444444
96,40.52222222
103.0766667,40.51555556
103.2344444,40.50888889
104.4544444,40.49666667
93.27111111,40.47555556
96,40.47111111
93.24222222,40.45444444
104.57,40.41555556
102.9255556,40.41222222
103.07,40.40666667
95.66,40.39888889
95.79555556,40.33888889
96,40.33
103.2633333,40.26888889
102.19,40.21111111
103.7966667,40.20444444
103.2044444,40.20333333
103,40.20222222
93.57,40.19666667
96,40.14444444
103.6122222,40.13777778
103.4755556,40.13555556
103.2355556,40.13555556
100.0011111,40.13333333
103.5522222,40.13
102.1511111,40.12666667
103.7888889,40.09777778
102.9422222,40.06777778
95.93222222,40.06777778
99.73111111,40.06666667
103.4088889,40
103.3388889,40
103.21,40
103.2044444,40
103,40
102.7288889,40
102.3422222,40
102.2688889,40
99.99555556,40
99.93222222,40
99.82777778,40
97,40
96.93444444,40
96.93111111,40
102.6611111,39.90444444
102.8977778,39.86777778
103.5633333,39.86444444
103.3033333,39.86222222
93.11555556,39.84888889
102.9111111,39.81666667
103.5444444,39.80111111
103.4066667,39.79666667
102.7477778,39.76555556
103.4722222,39.76444444
101.4,39.73555556
97,39.72555556
104.6577778,39.69
102.9922222,39.68222222
97,39.61
101.0144444,39.54333333
100.3088889,39.52333333
103.4744444,39.49777778
93.72777778,39.47777778
96.06777778,39.45
103.9322222,39.42222222
96.79555556,39.41555556
104.2033333,39.38333333
104.5244444,39.37888889
103.1177778,39.28777778
96,39.28444444
102.18,39.27333333
103.2833333,39.27222222
101.6811111,39.21666667
103.0255556,39.21222222
102.7255556,39.20444444
96,39.20222222
104.8633333,39.16555556
96.13666667,39.13444444
93.88555556,39.08111111
105.4055556,39
105.1833333,39
104.1833333,39
104.1344444,39
103.7255556,39
101.9322222,39
101.4655556,39
97.20444444,39
97.06888889,39
97.03777778,39
97,39
96.72888889,39
94,39
93.86444444,39
104.2844444,38.93333333
102.4566667,38.93333333
97.13555556,38.93222222
103.8644444,38.86555556
101.2955556,38.86444444
96.99777778,38.86444444
105.3433333,38.82666667
101.7277778,38.81333333
105.1188889,38.79777778
102.2933333,38.79666667
93.62222222,38.73
96.67666667,38.72777778
97.13666667,38.68
104.9122222,38.67111111
101.9177778,38.66333333
101.5433333,38.66
97.20222222,38.65222222
105.1477778,38.62555556
103.9622222,38.58777778
104.2122222,38.53
97.23444444,38.52555556
103.9466667,38.49777778
97.20333333,38.46555556
96.41,38.45777778
101.7311111,38.45555556
101.7944444,38.44111111
104.9333333,38.38777778
105.0544444,38.35555556
96.27111111,38.32111111
103.88,38.20444444
101.4144444,38.20444444
103.8388889,38.20333333
96.20333333,38.20333333
96.54333333,38.18444444
102,38.17333333
102.7288889,38.15222222
101.1366667,38.13555556
102.6611111,38.11777778
104.2222222,38.06888889
102.4277778,38.06888889
101.0666667,38.06777778
105.1288889,38.05666667
105.9311111,38
104.6544444,38
104.5722222,38
104.3388889,38
104.1233333,38
103.9588889,38
103.4666667,38
102.6944444,38
102.1866667,38
102,38
101.9433333,38
101.7255556,38
101.6811111,38
101.5277778,38
101.1533333,38
94.59111111,38
94.45666667,38
94.45333333,38
102.0944444,37.93222222
101.9077778,37.93222222
102.2044444,37.93111111
102.0311111,37.93111111
101.8644444,37.93111111
101.7977778,37.93111111
104.1422222,37.89666667
104.7977778,37.86555556
104,37.86444444
101.4666667,37.79666667
101.5433333,37.79555556
105.9333333,37.78222222
105.2022222,37.77444444
102.4011111,37.75444444
104.1488889,37.73555556
104.1888889,37.72888889
94.66111111,37.72888889
101.1244444,37.72777778
100.7688889,37.72777778
102.7911111,37.70888889
105.5411111,37.66222222
100.9311111,37.66222222
104.2722222,37.66111111
102.4755556,37.66
104.7977778,37.65777778
105.9322222,37.63777778
104.7255556,37.62
101,37.60888889
94.39,37.56111111
105.5188889,37.54333333
102.9111111,37.53888889
96.52777778,37.53
102.7944444,37.5
101,37.49333333
104.0677778,37.47555556
104.7966667,37.46666667
102.77,37.45777778
105.9877778,37.45555556
102.77,37.45555556
101.7666667,37.45555556
101.1166667,37.41
104.6866667,37.39
104.2955556,37.34
104.7455556,37.32888889
105.9755556,37.32666667
104.2644444,37.32444444
102.1611111,37.29555556
101.1366667,37.27555556
102.5933333,37.27222222
101.3766667,37.27222222
101,37.27222222
103,37.26333333
104.8633333,37.25888889
96.20444444,37.25222222
104.4366667,37.20444444
96.06777778,37.20333333
105.8822222,37.19888889
104.7477778,37.17
101.2522222,37.13555556
105.7855556,37.13444444
101,37.06888889
105.0511111,37.01888889
106.2033333,37
105.9433333,37
105.3266667,37
105.2288889,37
105.1866667,37
104.9222222,37
104.8022222,37
104.7366667,37
104.7311111,37
104.7122222,37
104.5933333,37
104.2733333,37
103.9577778,37
103.8955556,37
103.8655556,37
103.7722222,37
103.3211111,37
102.2033333,37
101.8088889,37
101.6588889,37
101.4744444,37
101.2988889,37
96.20444444,37
94.92333333,36.98555556
104.7233333,36.94222222
105.4066667,36.93555556
106.34,36.93111111
103.81,36.93111111
103,36.93111111
103,36.90555556
103,36.88666667
103.7266667,36.86444444
102.4044444,36.86333333
96.06777778,36.86333333
105.24,36.85888889
102.5244444,36.79
105.7666667,36.74888889
105.0622222,36.72777778
104.9388889,36.69
105,36.66777778
104.0677778,36.61777778
104.8766667,36.59222222
105.18,36.55888889
102.3533333,36.55666667
104.0144444,36.5
102.25,36.48
103.7444444,36.47333333
102.8055556,36.46
102.0322222,36.44333333
102.8655556,36.42333333
105.3077778,36.41444444
103.3388889,36.40888889
102.8644444,36.39222222
103.8455556,36.37888889
105.6611111,36.32
102.93,36.32
106.4211111,36.30444444
105.0377778,36.27222222
105.8644444,36.27111111
102.6611111,36.27111111
103.2022222,36.21555556
95.19777778,36.20444444
102.5911111,36.20333333
94.38777778,36.16222222
103.8055556,36.14111111
105.1355556,36.13555556
103.9688889,36.13555556
103.7322222,36.13555556
105.7277778,36.10555556
104.8633333,36.06888889
96.54555556,36.06888889
96.72888889,36.06777778
105.4366667,36.06666667
102.1344444,36.06666667
105.65,36.03888889
106.7477778,36
106.5422222,36
105.7266667,36
105.6611111,36
105.4811111,36
105.4577778,36
105.3788889,36
104.8644444,36
104.8233333,36
104.7933333,36
104.6577778,36
104.2655556,36
103.9,36
103.2711111,36
103,36
102.8633333,36
102.3388889,36
97,36
96.36666667,36
95.13444444,36
95,36
94.86555556,36
102.3088889,35.93222222
96.59222222,35.93222222
105.3211111,35.93111111
96.46444444,35.93111111
104.25,35.86444444
104.0677778,35.86333333
102.6166667,35.79777778
102.8566667,35.79666667
102.3877778,35.79666667
94.93222222,35.72888889
102.6611111,35.61666667
105.3422222,35.59222222
95.34666667,35.54333333
103.9122222,35.50333333
104.5255556,35.49
105.7388889,35.47555556
94.81222222,35.46666667
104.9455556,35.45666667
105.9311111,35.45555556
105.9133333,35.45555556
98.86333333,35.44
103.7622222,35.41555556
106.7977778,35.40555556
105.6788889,35.39222222
105.9022222,35.39
103.9188889,35.38888889
103.7944444,35.37555556
106.7544444,35.36777778
105.3144444,35.34444444
103.8755556,35.34
105.7877778,35.32
96.77333333,35.31666667
105.8433333,35.29555556
104.4577778,35.25333333
96.93111111,35.13777778
103.9322222,35.13555556
105.7311111,35.10111111
104.0133333,35.06666667
105.8333333,35.00777778
106,35
105.7677778,35
105.7144444,35
105.71,35
105.5255556,35
105.2577778,35
105.1355556,35
105.0688889,35
104.9188889,35
104.8633333,35
104.2877778,35
103.7388889,35
98.79666667,35
98.79555556,35
97,35
94.80888889,35
95.83888889,34.95888889
105.6988889,34.93222222
105.6611111,34.77111111
106.9388889,34.72888889
105.3311111,34.72
103.9866667,34.66111111
104,34.63666667
99.19888889,34.63222222
104.8444444,34.62222222
103.8077778,34.59333333
105.6666667,34.55666667
104.1244444,34.53666667
102.7977778,34.52444444
105.8744444,34.46444444
106.0855556,34.45666667
96.99555556,34.45666667
97.10777778,34.45555556
106.2233333,34.40555556
96,34.38333333
104.39,34.38222222
107,34.36888889
105.6611111,34.36666667
104.4311111,34.34111111
106.9511111,34.30555556
104.0688889,34.24222222
105.3244444,34.23111111
105.7444444,34.20222222
95.86444444,34.16
95.08,34.13666667
105.7388889,34.06888889
105,34.06777778
105.3677778,34.05444444
107.2044444,34
107.2011111,34
107.0811111,34
107.0677778,34
106.9733333,34
106.7777778,34
106.63,34
106.6133333,34
106.2844444,34
105.7955556,34
105.7266667,34
104.08,34
104.0466667,34
97.11333333,34
95.1,34
106,33.94777778
96,33.93222222
106.8911111,33.89777778
106.1344444,33.87777778
96,33.86333333
102.7255556,33.83666667
96.12,33.79666667
97.27111111,33.74666667
107.2011111,33.72888889
103.4044444,33.72888889
106.5911111,33.72333333
97.31777778,33.60111111
106.73,33.56666667
95.93111111,33.50444444
107.7288889,33.36666667
106,33.32333333
106.6444444,33.20444444
103.6788889,33.20333333
103.6088889,33.20111111
104.3377778,33.16444444
106.8644444,33.15111111
104.4755556,33.13777778
103.6266667,33.13777778
102.9488889,33.12555556
103.0666667,33.06888889
103.6266667,33.06777778
106.6611111,33.02444444
107.0322222,33
106.7855556,33
96.35777778,33
96.20333333,33
96.14888889,33
96.07111111,33
96,33
95.93222222,33
107.8044444,32.99666667
103.2344444,32.84
96.10444444,32.79666667
106.7955556,32.72222222
99.33888889,32.70777778
104.8677778,32.68444444
106.7133333,32.64444444
106.4755556,32.61666667
107.8644444,32.61111111
108.0988889,32.52555556
105.0744444,32.47777778
96.44333333,32.41555556
97.85111111,32.40777778
106.9011111,32.39222222
104.4544444,32.25666667
96.25111111,32.25666667
96.47555556,32.20222222
99.13333333,32.16444444
103.7855556,32.13777778
103.7944444,32.13555556
108.1811111,32.10777778
108.0677778,32
108,32
104.2044444,32
104.1233333,32
104.0744444,32
104.0455556,32
104,32
103.9377778,32
103.8066667,32
97.97444444,32
97.80666667,32
96.66,32
96.55222222,32
96.83888889,31.97333333
96.68111111,31.93111111
105.1911111,31.85111111
108,31.82888889
96.88222222,31.79666667
106.8644444,31.79444444
107.6688889,31.75666667
107.3244444,31.73
96.93444444,31.62333333
105.2033333,31.57444444
104.7944444,31.57222222
98.13666667,31.49666667
98,31.45444444
104.5933333,31.38888889
105.2022222,31.36555556
106.8644444,31.36444444
104.32,31.31444444
105.1333333,31.24555556
106.6777778,31.23666667
98.13444444,31.22111111
106.8644444,31.20555556
99.81444444,31.19888889
104.6588889,31.19444444
98.27222222,31.18555556
107.1011111,31.13666667
106.9566667,31.13555556
105.5944444,31.06888889
97.86444444,31.06666667
105.4077778,31.06222222
105.1344444,31.05111111
97.47333333,31.02222222
105.1366667,31
105,31
104.95,31
104.8644444,31
104.8,31
104.7955556,31
104.7144444,31
97.89111111,31
97.83777778,31
97.23,31
96.81555556,31
105.0022222,30.86444444
105.2788889,30.84444444
97.83666667,30.83222222
106.9833333,30.79666667
99.90111111,30.79666667
97.45777778,30.79666667
105.4766667,30.71555556
105.0566667,30.66
97.85777778,30.63888889
99.99888889,30.61111111
107.2722222,30.60777778
98.33888889,30.58333333
107.3466667,30.57888889
105.2022222,30.50777778
97.65111111,30.45444444
108.1877778,30.45333333
100.5666667,30.44111111
105.0011111,30.36555556
100.1277778,30.35666667
105.1544444,30.33888889
98.66888889,30.30333333
100.0366667,30.30222222
107.4077778,30.27222222
108.5944444,30.25
107.2744444,30.18777778
100.2288889,30.18444444
107.3222222,30.06777778
107.4577778,30.04
108.9322222,30
107.0544444,30
105.81,30
100.11,30
97.80333333,30
100.7377778,29.93222222
99.86222222,29.93222222
98.20333333,29.83888889
101.6577778,29.80222222
99.97111111,29.79777778
107.7277778,29.73
97.73777778,29.72777778
107.2444444,29.66444444
105.61,29.66111111
100.7266667,29.59333333
99.19333333,29.59333333
100.6888889,29.58333333
98.26333333,29.52777778
97.93111111,29.48444444
100.8844444,29.48
101.4455556,29.39
98.93111111,29.38111111
100.84,29.34555556
100.7,29.32222222
99.90555556,29.24333333
99.93333333,29.19555556
100.8677778,29.16111111
98.39,29.12555556
107.8622222,29.08111111
105.2933333,29
100.2022222,28.91444444
98.44444444,28.79666667
100.9044444,28.72888889
98.00111111,28.71444444
98.13666667,28.67777778
98.72333333,28.61444444
100.5933333,28.46333333
108,28.45555556
99.13555556,28.43222222
100.5266667,28.40777778
100.3866667,28.40666667
100.7977778,28.27222222
100.8455556,28.27111111
102.2044444,28.16888889
108.2044444,28
99.7,28
99.60888889,28
99.37555556,28
98.54222222,28
98.37222222,28
98.11222222,28
99.72888889,27.97444444
99.70888889,27.93222222
98.80444444,27.93222222
108.8655556,27.88333333
100.69,27.84222222
108.83,27.81777778
99.86333333,27.75777778
98.82777778,27.72888889
99.93222222,27.72666667
98.84,27.71888889
98.84666667,27.66
99.66333333,27.60888889
98.40444444,27.57333333
99.71777778,27.52777778
98.66,27.42777778
100,27.38777778
99.99777778,27.33666667
102.2488889,27.32888889
108.5444444,27.28777778
99.86222222,27.27333333
99.00222222,27.27222222
100.0177778,27.27
99.86444444,27.26666667
99.40777778,27.23222222
100.1366667,27.22555556
100.2744444,27.16888889
99.86222222,27.12555556
98.71888889,27.11888889
100.8533333,27.1
99.90666667,27.06888889
102.7077778,27.06777778
102.3044444,27.04888889
109.0755556,27
109.0377778,27
101.9666667,27
100.0677778,27
99.79666667,27
99.75222222,27
99.57222222,27
99.34,27
99.13555556,27
99.10555556,27
98.34111111,27
98.77666667,26.87777778
100.0177778,26.86444444
102.7288889,26.86333333
99.37333333,26.86333333
99.86333333,26.82
102.8177778,26.79555556
102.0055556,26.79555556
99.52444444,26.72888889
99.14555556,26.71444444
109.0011111,26.66111111
100.1355556,26.58555556
102.7666667,26.47888889
100.1344444,26.47555556
98.93111111,26.37111111
100.1422222,26.34111111
98.86333333,26.23777778
109.6077778,26.12
100.4588889,26.11666667
98.86444444,26.10111111
100.2388889,26.00333333
109.7711111,26
109.4066667,26
109.1355556,26
100.5855556,25.99333333
106.7111111,25.96666667
110,25.74888889
99.13666667,25.72888889
100.8788889,25.6
102.9244444,25.52555556
100.7311111,25.48666667
99.22666667,25.48444444
109.5944444,25.47777778
110,25.32555556
106.9322222,25.27333333
109.8655556,25.27111111
110.0677778,25.27
100.1666667,25.25555556
103.1344444,25.20444444
101.0266667,25.20444444
103,25.19111111
110,25.18555556
109.9322222,25.14888889
110.2022222,25
110.0744444,25
110.0666667,25
110.0588889,25
110,25
107.07,25
99.64555556,25
99.59333333,25
100.1733333,24.94111111
110.0688889,24.93222222
99.40555556,24.93222222
103.0666667,24.92444444
100.7288889,24.89
103.0688889,24.88555556
102.9322222,24.87777778
103.1322222,24.86444444
101,24.84444444
107.3166667,24.79777778
100.7955556,24.76333333
100.8577778,24.73
103.2055556,24.72888889
102.9322222,24.68222222
109.7277778,24.56333333
99.66222222,24.54333333
103.1255556,24.54222222
103.0666667,24.45888889
99.81111111,24.39222222
99.68666667,24.35888889
100.8011111,24.33777778
103.1366667,24.32111111
100.1355556,24.30222222
99.66222222,24.25222222
99.99555556,24.18777778
103,24.17666667
99.59111111,24.16555556
107.7966667,24.15888889
100.1211111,24.13666667
103.1722222,24.09888889
99.64333333,24.06888889
99.88222222,24.06777778
99.78111111,24.01555556
100.52,24.00111111
107.9333333,24
101.2644444,24
99.96,24
99.93222222,24
99.86444444,24
99.66222222,24
100.0366667,23.98
100.9988889,23.95444444
100.1044444,23.95333333
101.8622222,23.95111111
109.9322222,23.93222222
100.3688889,23.93222222
99.77555556,23.86444444
100.0322222,23.86333333
101.7244444,23.84444444
100.7611111,23.74777778
99.72777778,23.73
101.0688889,23.72888889
107.8755556,23.45777778
100,23.40555556
107.9222222,23.34888889
110.8555556,23.14222222
102.2022222,23.13555556
101.7455556,23.08666667
108.0677778,23.06777778
110.0677778,23.06444444
100.93,23.06333333
99.89555556,23
100.3411111,22.93222222
110.5266667,22.92333333
102.7633333,22.86777778
110.0166667,22.86333333
101.9322222,22.85666667
102.54,22.83111111
101.2022222,22.82
101.6366667,22.80222222
100.1355556,22.74666667
101.0666667,22.69555556
101.2022222,22.67111111
100.2411111,22.61222222
101.66,22.60888889
101.7966667,22.60777778
101.0011111,22.58888889
101.6922222,22.54444444
101.34,22.37222222
102,22.34111111
102,22.32777778
102.3222222,22.27111111
100.5255556,22.27
101.8122222,22.25333333
101.3377778,22.18777778
101.29,22.17444444
101.9322222,22.16333333
100.4422222,22.13666667
102.2222222,22.09888889
100.4355556,22.08111111
108.5466667,22.04222222
101.64,22.02777778
101.8177778,22.02
111,22.01666667
100.8766667,22
110.8922222,21.97666667
110.8655556,21.93888889
101.7977778,21.93333333
100.7966667,21.87
101.6611111,21.85222222
101.1355556,21.79555556
102.2966667,21.78
111.86,21.77333333
102.18,21.76222222
101.8633333,21.74666667
102.8466667,21.72888889
110.9311111,21.65444444
102.0688889,21.62777778
101.6966667,21.61
101.7811111,21.52666667
110.9333333,21.47333333
101.96,21.47333333
102.2022222,21.4
101.0677778,21.34777778
108.9322222,21.34111111
102.3377778,21.23555556
101.7944444,21.13666667
103.1333333,21.03
109.0688889,20.93444444
102.7644444,20.66111111
109,20.62555556
103.4744444,20.54111111
102.7855556,20.52555556
102.0688889,20.49666667
101.8844444,20.27333333
102.44,20.24777778
102.8744444,20.21666667
102.61,20.20444444
111.18,19.93222222
102.5255556,19.92666667
102.5922222,19.86333333
102.7433333,19.82888889
102.3877778,19.81333333
111.2033333,19.79333333
102.7066667,19.74444444
102.7122222,19.72888889
109.3533333,19.71444444
102.65,19.62555556
111.7266667,19.54222222
102.8411111,19.54222222
111.1944444,19.47555556
103,19.31666667
111.2155556,19.25777778
102.7222222,19.23555556
104.4777778,19.07222222
111.6322222,19
111.3377778,19
103,19
103.1622222,18.93222222
103.2011111,18.93111111
111.6622222,18.73666667
111.8644444,18.71444444
103.1688889,18.65888889
103.7066667,18.63444444
111.2933333,18.50666667
103,18.47333333
111.7966667,18.45666667
109.8655556,18.39
102.3355556,18.27222222
103.58,18.22888889
102.7277778,18.17111111
111.2533333,18.06777778
111,18.06666667
110.9911111,18.04111111
110.8633333,18.02444444
112.2688889,18
112.1355556,18
111.8633333,18
111.7833333,18
111,18
105.7244444,18
105.7066667,18
105.0255556,18
104.7966667,18
103.98,18
103.3377778,17.94222222
111,17.82444444
105.7344444,17.68888889
103.7888889,17.68
111.2444444,17.63
104.0244444,17.49222222
110.0011111,17.47888889
112.2711111,17.43111111
104.6833333,17.40888889
105.2155556,17.00444444
105.9511111,17
105.8444444,17
110.5722222,16.49666667
104.0177778,16.34111111
113.8011111,16.23333333
112.9922222,16.16777778
107.0766667,16.13666667
113.9944444,16
111.7777778,16
110.9322222,16
106.9911111,16
106.8633333,16
106.9166667,15.93333333
105.1922222,15.86222222
112.1055556,15.78
113.1366667,15.59222222
107,15.52444444
113.9322222,15.40777778
113,15.39666667
112.9333333,15.37
107.0677778,15.20555556
114,15.18111111
113.9322222,15.13555556
113.1844444,15.13555556
114,15.06888889
113.9322222,15.06777778
113.17,15
104.9311111,14.86444444
113.3244444,14.83333333
104.9411111,14.77222222
104.7277778,14.74777778
105,14.73666667
104.88,14.68
114.1077778,14.56111111
104.9311111,14.55222222
113.9355556,14.35888889
104.81,14.06777778
111.1355556,14.05777778
104.9333333,14.00111111
114.2544444,14
114.2055556,14
104.8633333,14
105.0955556,13.96111111
114.2866667,13.93222222
104.7088889,13.79666667
104.9322222,13.79555556
114.2044444,13.69
104.8588889,13.66111111
106.4577778,13.65333333
105,13.59666667
105.6988889,13.38777778
106.2188889,13.33888889
114.6744444,13.20444444
114.0677778,13.12111111
114.5944444,13.06666667
114.0444444,13.02444444
114.7322222,13
114.6577778,13
114.6,13
114.5933333,13
114.5655556,13
114.5177778,13
114.3488889,13
106.2,13
106,13
114.0677778,12.86555556
114.3922222,12.80444444
106.2711111,12.73222222
114.2711111,12.66111111
106.9311111,12.56333333
111.8577778,12.55111111
114.1066667,12.51666667
115.1366667,12.39666667
106.2344444,12.27222222
114,12.27111111
115.0677778,12.13555556
106.3066667,12.13444444
114.0222222,12.06777778
114.4477778,12
114.1344444,11.93111111
107.1355556,11.85888889
112.0677778,11.70555556
114.5255556,11.26444444
105.4566667,11.22
114.5266667,11.13555556
106.85,11.13444444
112.0666667,11.07
107.6744444,11.06888889
106,10.86444444
106.0688889,10.73
112.3388889,10.66222222
106,10.59333333
115.9322222,10.48666667
106.0666667,10.47
112.7833333,10.35111111
106.1344444,10.33777778
